creator,creatorLabel,datebirth,datedeath,placebirthLabel,lat_long,placedeathLabel,lat_long_2
http://www.wikidata.org/entity/Q22003184,Scipio Goltzius,1545-01-01T00:00:00Z,1577-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q3107069,Giovanni Battista Mantuano,1503-01-01T00:00:00Z,1575-01-01T00:00:00Z,Mantoue,"45.156388888889, 10.791111111111",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q3107682,Girolamo Bonsignori,1472-01-01T00:00:00Z,1529-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q3107104,Giovanni Bernardo Lama,1508-01-01T00:00:00Z,1579-01-01T00:00:00Z,Naples,"40.833333333333, 14.25",Naples,"40.833333333333, 14.25"
http://www.wikidata.org/entity/Q21874596,Daniele de' Porri,1500-01-01T00:00:00Z,1577-01-01T00:00:00Z,Parme,"44.801472222222, 10.328",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q21693179,Zaccaria Zacchi,1473-05-06T00:00:00Z,1544-01-01T00:00:00Z,Arezzo,"43.463055555556, 11.878055555556",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q20011635,Gerard Groenning,1515-01-01T00:00:00Z,1599-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Haarlem,"52.380277777778, 4.6405555555556"
http://www.wikidata.org/entity/Q21540347,Jacques Floris,1524-01-01T00:00:00Z,1581-06-08T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q21077967,Jakob Elsner,1460-01-01T00:00:00Z,1517-01-01T00:00:00Z,Constance,"47.663333333333, 9.1752777777778",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q21207584,Q21207584,1502-01-01T00:00:00Z,1593-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Madrid,"40.418888888889, -3.6919444444444"
http://www.wikidata.org/entity/Q19883243,Pieter Vlerick,1539-01-01T00:00:00Z,1581-01-01T00:00:00Z,Courtrai,"50.833333333333, 3.2666666666667",Tournai,"50.6, 3.3833333333333"
http://www.wikidata.org/entity/Q20033273,Pauwels Coecke van Aelst,1530-01-01T00:00:00Z,1569-04-18T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q21546564,Pierre Bonenfant,1540-01-01T00:00:00Z,1583-07-15T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q21559773,Hans Mont,1543-01-01T00:00:00Z,1582-01-01T00:00:00Z,Gand,"51.05, 3.7166666666667",Ulm,"48.4, 9.9833333333333"
http://www.wikidata.org/entity/Q22074588,Q22074588,1480-01-01T00:00:00Z,1549-01-01T00:00:00Z,Pieve di Cadore,"46.433333333333, 12.366666666667",Belluno,"46.140830555556, 12.215561111111"
http://www.wikidata.org/entity/Q3107520,Giovanni da Asola,1512-01-01T00:00:00Z,1531-11-13T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q21851468,Tommaso di Stefano,1496-01-01T00:00:00Z,1564-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q21868418,"Nicolas, the elder Juvenel",1540-01-01T00:00:00Z,1597-08-01T00:00:00Z,Dunkerque,"51.037777777778, 2.3763888888889",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q21694697,Lenaert Kroes,1485-01-01T00:00:00Z,1541-01-01T00:00:00Z,Bruxelles,"50.8467, 4.3547",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3498011,Stefano dall'Arzere,1515-01-01T00:00:00Z,1575-01-01T00:00:00Z,Merlara,"45.166666666667, 11.433333333333",Padoue,"45.406388888889, 11.877777777778"
http://www.wikidata.org/entity/Q3396107,Pomponio Allegri,1522-01-01T00:00:00Z,1593-01-01T00:00:00Z,Correggio,"44.771666666667, 10.780555555556",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q3382688,Pier Paolo Menzocchi,1532-01-01T00:00:00Z,1589-01-01T00:00:00Z,Forlì,"44.2225, 12.040833333333",Forlì,"44.2225, 12.040833333333"
http://www.wikidata.org/entity/Q3396131,Ponce Jacquiot,1527-01-01T00:00:00Z,1571-01-01T00:00:00Z,Rethel,"49.509722222222, 4.3675",Paris,"48.856577777778, 2.3518277777778"
http://www.wikidata.org/entity/Q3509120,Giorgio Schiavone,1436-01-01T00:00:00Z,1504-01-01T00:00:00Z,Skradin,"43.816666666667, 15.922222222222",Šibenik,"43.733888888889, 15.895555555556"
http://www.wikidata.org/entity/Q3382680,Pier Francesco Sacchi,1485-01-01T00:00:00Z,1528-01-01T00:00:00Z,Pavie,"45.185280555556, 9.155",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q3620374,Antonio da Trento,1508-01-01T00:00:00Z,1550-01-01T00:00:00Z,Trente,"46.066666666667, 11.116666666667",Fontainebleau,"48.408888888889, 2.7016666666667"
http://www.wikidata.org/entity/Q18633127,Francisco de Osona,1465-01-01T00:00:00Z,1514-01-01T00:00:00Z,Valence,"39.466666666667, -0.375",Valence,"39.466666666667, -0.375"
http://www.wikidata.org/entity/Q18508551,Nardon Pénicaud,1470-01-01T00:00:00Z,1542-01-01T00:00:00Z,Limoges,"45.834444444444, 1.2616666666667",Limoges,"45.834444444444, 1.2616666666667"
http://www.wikidata.org/entity/Q18507919,Bartholomeus de Momper,1535-01-01T00:00:00Z,1594-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q17638363,Parrasio Micheli,1516-01-01T00:00:00Z,1578-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q16560458,Giuliano Castellani,1470-01-01T00:00:00Z,1543-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Pise,"43.716666666667, 10.4"
http://www.wikidata.org/entity/Q13734870,Jacob van den Coornhuuse,1529-01-01T00:00:00Z,1584-01-01T00:00:00Z,Furnes,"51.0722, 2.6622",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q16006174,Heinrich Füllmaurer,1526-01-01T00:00:00Z,1546-01-01T00:00:00Z,Herrenberg,"48.596666666667, 8.8708333333333",Herrenberg,"48.596666666667, 8.8708333333333"
http://www.wikidata.org/entity/Q14375929,Laux Furtenagel,1505-01-01T00:00:00Z,1546-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Augsbourg,"48.371666666667, 10.898333333333"
http://www.wikidata.org/entity/Q14916123,Benedetto Carpaccio,1500-01-01T00:00:00Z,1560-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Koper,"45.546527777778, 13.729444444444"
http://www.wikidata.org/entity/Q15621736,Hans Hug Kluber,1535-01-01T00:00:00Z,1578-02-17T00:00:00Z,Bâle,"47.550555555556, 7.5911111111111",Bâle,"47.550555555556, 7.5911111111111"
http://www.wikidata.org/entity/Q3107120,Giovanni Capassini,1510-01-01T00:00:00Z,1579-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Tournon-sur-Rhône,"45.067222222222, 4.8327777777778"
http://www.wikidata.org/entity/Q3106949,Giovan Paolo Cardone,1569-01-01T00:00:00Z,1586-01-01T00:00:00Z,L'Aquila,"42.354008333333, 13.391991666667",L'Aquila,"42.354008333333, 13.391991666667"
http://www.wikidata.org/entity/Q3107271,Giovanni Mazone,1433-01-01T00:00:00Z,1511-01-01T00:00:00Z,Alexandrie,"44.913330555556, 8.62",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q3107703,Girolamo Tessari,1480-01-01T00:00:00Z,1561-01-01T00:00:00Z,Padoue,"45.406388888889, 11.877777777778",Padoue,"45.406388888889, 11.877777777778"
http://www.wikidata.org/entity/Q3106951,Giovan Battista della Cerva,1515-01-01T00:00:00Z,1580-04-27T00:00:00Z,Novare,"45.45, 8.6166666666667",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q18640895,Pietro di Domenico,1457-01-01T00:00:00Z,1506-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q16596328,Riccardo Perucolo,1515-01-01T00:00:00Z,1568-03-30T00:00:00Z,Conegliano,"45.887222222222, 12.296944444444",Conegliano,"45.887222222222, 12.296944444444"
http://www.wikidata.org/entity/Q18218141,Antonio da Vendri,1485-01-01T00:00:00Z,1545-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Vérone,"45.438158333333, 10.993741666667"
http://www.wikidata.org/entity/Q16557438,Francesco Verla,1470-01-01T00:00:00Z,1521-01-01T00:00:00Z,Villaverla,"45.65, 11.5",Rovereto,"45.883333333333, 11.034166666667"
http://www.wikidata.org/entity/Q18545599,Zenone Veronese,1484-01-01T00:00:00Z,1552-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Salò,"45.6, 10.533333333333"
http://www.wikidata.org/entity/Q17425024,Jan Rombouts I,1480-01-01T00:00:00Z,1535-01-01T00:00:00Z,Louvain,"50.866666666667, 4.7",Louvain,"50.866666666667, 4.7"
http://www.wikidata.org/entity/Q3388037,Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,"52.15274, 4.4836",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3388037,Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,"52.154444444444, 4.4947222222222",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3362655,Paolo Pino,1534-01-01T00:00:00Z,1565-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3610291,Alexander Paduano,1501-01-01T00:00:00Z,1596-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Munich,"48.133333333333, 11.566666666667"
http://www.wikidata.org/entity/Q3638104,Benedetto Diana,1460-01-01T00:00:00Z,1525-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3617296,Angelo di Lorentino d'Arezzo,1465-01-01T00:00:00Z,1527-01-01T00:00:00Z,Arezzo,"43.463055555556, 11.878055555556",Arezzo,"43.463055555556, 11.878055555556"
http://www.wikidata.org/entity/Q4277264,Bernardino Fasolo,1489-01-01T00:00:00Z,1526-01-01T00:00:00Z,Pavie,"45.185280555556, 9.155",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q5290131,Domenico Tibaldi,1541-04-18T00:00:00Z,1583-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Bologne,"44.493888888889, 11.342777777778"
http://www.wikidata.org/entity/Q4718348,Alexander Bening,1444-01-01T00:00:00Z,1519-01-01T00:00:00Z,Gand,"51.05, 3.7166666666667",Gand,"51.05, 3.7166666666667"
http://www.wikidata.org/entity/Q5065499,Cesare Magni,1495-01-01T00:00:00Z,1534-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q4007867,Valerio Corte,1530-01-01T00:00:00Z,1580-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q4266772,Cristobal Lopes,1516-01-01T00:00:00Z,1594-01-01T00:00:00Z,Lisbonne,"38.716666666667, -9.1666666666667",Lisbonne,"38.716666666667, -9.1666666666667"
http://www.wikidata.org/entity/Q5171220,Cornelis Cornelisz. Kunst,1493-01-01T00:00:00Z,1544-01-01T00:00:00Z,Leyde,"52.15274, 4.4836",Leiden,"52.15833, 4.49306"
http://www.wikidata.org/entity/Q3216638,Lambert Zutman dit Suavius,1510-01-01T00:00:00Z,1567-01-01T00:00:00Z,Liège,"50.64528, 5.57568",Francfort-sur-le-Main,"50.113611111111, 8.6797222222222"
http://www.wikidata.org/entity/Q3257798,Lodovico Mantegna,1460-01-01T00:00:00Z,1510-01-01T00:00:00Z,Mantoue,"45.156388888889, 10.791111111111",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q3356451,Orlando Flacco,1527-01-01T00:00:00Z,1593-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Vérone,"45.438158333333, 10.993741666667"
http://www.wikidata.org/entity/Q3119483,Guidoccio Cozzarelli,1450-01-01T00:00:00Z,1517-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q3157644,Jacopo Loschi,1425-01-01T00:00:00Z,1504-01-01T00:00:00Z,Parme,"44.801472222222, 10.328",Carpi,"44.783333333333, 10.885"
http://www.wikidata.org/entity/Q3311323,Michele da Verona,1470-01-01T00:00:00Z,1540-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Vérone,"45.438158333333, 10.993741666667"
http://www.wikidata.org/entity/Q3339886,Nicola Filotesio,1480-09-09T00:00:00Z,1547-08-31T00:00:00Z,Amatrice,"42.629380555556, 13.288372222222",Ascoli Piceno,"42.854722222222, 13.575277777778"
http://www.wikidata.org/entity/Q3731209,Ercole Ramazzani,1530-01-01T00:00:00Z,1598-01-01T00:00:00Z,Arcevia,"43.483333333333, 12.9396",Arcevia,"43.483333333333, 12.9396"
http://www.wikidata.org/entity/Q3746743,Floriano Ferramola,1480-01-01T00:00:00Z,1528-07-13T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Brescia,"45.538888888889, 10.220280555556"
http://www.wikidata.org/entity/Q3762264,Jacopo Siculo,1490-01-01T00:00:00Z,1544-01-01T00:00:00Z,Palerme,"38.115658, 13.361262",Rieti,"42.40443, 12.856702"
http://www.wikidata.org/entity/Q3655529,Bartolomé Ruiz,1482-01-01T00:00:00Z,1532-01-01T00:00:00Z,Moguer,"37.274722222222, -6.8386111111111",Cajamarca,"-7.1644444444444, -78.510555555556"
http://www.wikidata.org/entity/Q3758661,Gaspare Negro,1475-01-01T00:00:00Z,1549-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Udine,"46.066666666667, 13.233333333333"
http://www.wikidata.org/entity/Q3743139,Domenico Caprioli,1494-01-01T00:00:00Z,1528-10-28T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Trévise,"45.672219444444, 12.242219444444"
http://www.wikidata.org/entity/Q3664078,Cecchino dei Bracci,1527-01-01T00:00:00Z,1544-01-18T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q3638124,Benedetto da Marone,1525-01-01T00:00:00Z,1579-01-01T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Brescia,"45.538888888889, 10.220280555556"
http://www.wikidata.org/entity/Q3559930,Vincenzo Civerchio,1470-01-01T00:00:00Z,1544-01-01T00:00:00Z,Crema,"45.366666666667, 9.6833333333333",Crema,"45.366666666667, 9.6833333333333"
http://www.wikidata.org/entity/Q3531247,Tommaso Barnabei,1505-01-01T00:00:00Z,1559-05-18T00:00:00Z,Cortone,"43.275555555556, 11.988055555556",Cortone,"43.275555555556, 11.988055555556"
http://www.wikidata.org/entity/Q3553568,Valentin Bousch,1490-01-01T00:00:00Z,1541-08-01T00:00:00Z,Strasbourg,"48.573333333333, 7.7522222222222",Metz,"49.119722222222, 6.1769444444444"
http://www.wikidata.org/entity/Q3417360,Raffaello Botticini,1477-09-11T00:00:00Z,1520-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q6696121,Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,"52.15274, 4.4836",Leyde,"52.154444444444, 4.4947222222222"
http://www.wikidata.org/entity/Q6696121,Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,"52.154444444444, 4.4947222222222",Leyde,"52.154444444444, 4.4947222222222"
http://www.wikidata.org/entity/Q7132263,Zacchia di Antonio da Vezzano,1496-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vezzano Ligure,"44.141186111111, 9.8849222222222",Lucques,"43.85, 10.516666666667"
http://www.wikidata.org/entity/Q7132263,Zacchia di Antonio da Vezzano,1496-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lucques,"43.85, 10.516666666667",Lucques,"43.85, 10.516666666667"
http://www.wikidata.org/entity/Q7132263,Zacchia di Antonio da Vezzano,1490-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vezzano Ligure,"44.141186111111, 9.8849222222222",Lucques,"43.85, 10.516666666667"
http://www.wikidata.org/entity/Q7132263,Zacchia di Antonio da Vezzano,1490-01-01T00:00:00Z,1561-01-01T00:00:00Z,Lucques,"43.85, 10.516666666667",Lucques,"43.85, 10.516666666667"
http://www.wikidata.org/entity/Q5139729,Willem Willemsz. Thibaut,1524-01-01T00:00:00Z,1597-01-01T00:00:00Z,Haarlem,"52.380277777778, 4.6405555555556",Haarlem,"52.380277777778, 4.6405555555556"
http://www.wikidata.org/entity/Q4716375,Alessandro Martucci,1530-01-01T00:00:00Z,1598-01-01T00:00:00Z,Capoue,"41.105555555556, 14.213888888889",Naples,"40.833333333333, 14.25"
http://www.wikidata.org/entity/Q4901800,Lambert Noort,1520-01-01T00:00:00Z,1571-01-01T00:00:00Z,Amersfoort,"52.15, 5.38",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q5171242,Cornelis Molenaer,1540-01-01T00:00:00Z,1589-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q5110389,Christian Queborn,1515-01-01T00:00:00Z,1578-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q4015185,Vittore Gambello,1460-01-01T00:00:00Z,1537-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q7799,Bramantino,1455-01-01T00:00:00Z,1536-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q8537,Bernardino Luini,1475-01-01T00:00:00Z,1532-06-01T00:00:00Z,lac Majeur,"45.95, 8.6333333333333",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1465-01-01T00:00:00Z,1530-01-01T00:00:00Z,Bergame,"45.695, 9.67",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1455-01-01T00:00:00Z,1536-01-01T00:00:00Z,Bergame,"45.695, 9.67",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1465-01-01T00:00:00Z,1536-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1455-01-01T00:00:00Z,1530-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1465-01-01T00:00:00Z,1536-01-01T00:00:00Z,Bergame,"45.695, 9.67",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1455-01-01T00:00:00Z,1530-01-01T00:00:00Z,Bergame,"45.695, 9.67",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7799,Bramantino,1465-01-01T00:00:00Z,1530-01-01T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q20980628,Donat Hübschmann,1540-01-01T00:00:00Z,1583-01-01T00:00:00Z,Leipzig,"51.333333333333, 12.383333333333",Vienne,"48.20833, 16.373064"
http://www.wikidata.org/entity/Q19833204,Costanzo da Ferrara,1450-01-01T00:00:00Z,1524-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Naples,"40.833333333333, 14.25"
http://www.wikidata.org/entity/Q19758479,Cornelis Buys,1549-01-01T00:00:00Z,1577-01-01T00:00:00Z,Alkmaar,"52.616666666667, 4.75",Alkmaar,"52.632, 4.751"
http://www.wikidata.org/entity/Q21296210,Q21296210,1520-01-01T00:00:00Z,1562-01-01T00:00:00Z,Ústí nad Labem,"50.6607, 14.03227",Prague,"50.088611111111, 14.421388888889"
http://www.wikidata.org/entity/Q21296210,Q21296210,1520-01-01T00:00:00Z,1562-01-01T00:00:00Z,Ústí nad Labem,"50.659166666667, 14.041666666667",Prague,"50.088611111111, 14.421388888889"
http://www.wikidata.org/entity/Q3130260,Hendrik III van Cleve,1525-01-01T00:00:00Z,1589-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3130260,Hendrik III van Cleve,1525-01-01T00:00:00Z,1590-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3157648,Jacopo Ripanda,1401-01-01T00:00:00Z,1516-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q3161721,Jan Mertens le Jeune,1470-01-01T00:00:00Z,1527-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q3108131,Giuseppe Porta,1520-01-01T00:00:00Z,1575-01-01T00:00:00Z,Castelnuovo di Garfagnana,"44.121944444444, 10.405555555556",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3154328,Irene di Spilimbergo,1540-01-01T00:00:00Z,1559-12-15T00:00:00Z,Spilimbergo,"46.111388888889, 12.901666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3157644,Jacopo Loschi,1425-01-01T00:00:00Z,1504-01-01T00:00:00Z,Parme,"44.801472222222, 10.328",Carpi,"44.78237, 10.8777"
http://www.wikidata.org/entity/Q3157635,Jacone,1495-01-01T00:00:00Z,1554-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q3339591,Niccolò Pisano,1470-03-31T00:00:00Z,1536-01-01T00:00:00Z,Pise,"43.716666666667, 10.4",Pise,"43.716666666667, 10.4"
http://www.wikidata.org/entity/Q3322587,Monte del Fora di Giovanni,1448-01-01T00:00:00Z,1533-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q3127027,Hans Wertinger,1465-01-01T00:00:00Z,1533-01-01T00:00:00Z,Landshut,"48.539722222222, 12.150833333333",Landshut,"48.539722222222, 12.150833333333"
http://www.wikidata.org/entity/Q3638709,Bernardino Ferrari,1495-01-01T00:00:00Z,1574-01-01T00:00:00Z,Vigevano,"45.316666666667, 8.8666666666667",Vigevano,"45.316666666667, 8.8666666666667"
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,1524-01-01T00:00:00Z,1579-12-01T00:00:00Z,Urbania,"43.667773055556, 12.522088055556",Urbania,"43.667773055556, 12.522088055556"
http://www.wikidata.org/entity/Q3762057,Giacomo Cozzarelli,1453-11-20T00:00:00Z,1515-03-23T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q3749183,Fra Paolino,1488-01-01T00:00:00Z,1547-08-13T00:00:00Z,Pistoia,"43.933333333333, 10.916666666667",Pistoia,"43.933333333333, 10.916666666667"
http://www.wikidata.org/entity/Q3382670,Pier Antonio Mezzastris,1430-01-01T00:00:00Z,1506-01-01T00:00:00Z,Foligno,"42.956111111111, 12.703333333333",Foligno,"42.956111111111, 12.703333333333"
http://www.wikidata.org/entity/Q3616140,Andrea di Niccolò,1440-01-01T00:00:00Z,1514-01-01T00:00:00Z,Sienne,"43.318333333333, 11.331388888889",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q3618322,Anselmo Canera,1530-01-01T00:00:00Z,1584-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Vérone,"45.438158333333, 10.993741666667"
http://www.wikidata.org/entity/Q3417713,Raimo Epifanio Tesauro,1480-01-01T00:00:00Z,1511-01-01T00:00:00Z,Naples,"40.833333333333, 14.25",Naples,"40.833333333333, 14.25"
http://www.wikidata.org/entity/Q3635440,Bartolomeo da Ponte Tresa,1495-01-01T00:00:00Z,1557-01-01T00:00:00Z,Ponte Tresa,"45.966666666667, 8.8666666666667",Ponte Tresa,"45.966666666667, 8.8666666666667"
http://www.wikidata.org/entity/Q6696121,Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,"52.15274, 4.4836",Leyde,"52.15274, 4.4836"
http://www.wikidata.org/entity/Q6696121,Lucas Cornelisz.,1493-01-01T00:00:00Z,1552-01-01T00:00:00Z,Leyde,"52.154444444444, 4.4947222222222",Leyde,"52.15274, 4.4836"
http://www.wikidata.org/entity/Q4961995,Mechteld toe Boecop,1520-01-01T00:00:00Z,1598-01-01T00:00:00Z,Utrecht,"52.088888888889, 5.1155555555556",Kampen,"52.555, 5.9197222222222"
http://www.wikidata.org/entity/Q5479598,Francesco Traballesi,1541-01-01T00:00:00Z,1588-04-21T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q4013593,Vincenzo de Barberis,1490-01-01T00:00:00Z,1551-01-01T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Sondrio,"46.169719444444, 9.87"
http://www.wikidata.org/entity/Q5484124,Francisco de Comontes,1500-01-01T00:00:00Z,1565-02-10T00:00:00Z,Tolède,"39.866666666667, -4.0333333333333",Tolède,"39.866666666667, -4.0333333333333"
http://www.wikidata.org/entity/Q5171220,Cornelis Cornelisz. Kunst,1493-01-01T00:00:00Z,1544-01-01T00:00:00Z,Leyde,"52.15274, 4.4836",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q5171220,Cornelis Cornelisz. Kunst,1493-01-01T00:00:00Z,1544-01-01T00:00:00Z,Leyde,"52.154444444444, 4.4947222222222",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q2524101,Francesco Bonsignori,1460-01-01T00:00:00Z,1519-07-02T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Caldiero,"45.416666666667, 11.183333333333"
http://www.wikidata.org/entity/Q5827,Le Pérugin,1446-01-01T00:00:00Z,1524-01-01T00:00:00Z,Città della Pieve,"42.953888888889, 12.007777777778",Fontignano,"43.0134, 12.1128"
http://www.wikidata.org/entity/Q5827,Le Pérugin,1446-01-01T00:00:00Z,1524-01-01T00:00:00Z,Città della Pieve,"42.953888888889, 12.007777777778",Fontignano,"43.02436, 12.1919"
http://www.wikidata.org/entity/Q5800828,Lorenzo de Ávila,1507-01-01T00:00:00Z,1570-01-01T00:00:00Z,Ávila,"40.654347222222, -4.6962222222222",Toro,"41.526111111111, -5.3947222222222"
